Prod_id,Ship_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Product_Category,Product_Sub_Category,Customer_Name,Province,Region,Customer_Segment,Order_ID,Ship_Mode,Ship_Date,Year_Month
Prod_8,SHP_7002,3439.39,0.05,35,1057.62,7.18,0.46,TECHNOLOGY,COMPUTER PERIPHERALS,PAULINE WEBBER,ALBERTA,WEST,CONSUMER,54342,EXPRESS AIR,2009-06-08,2009-06
Prod_13,SHP_1683,174.59,0.08,42,25.88,0.94,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,PETE ARMSTRONG,ONTARIO,ONTARIO,CONSUMER,2209,REGULAR AIR,2012-07-09,2012-07
Prod_13,SHP_1722,27.06,0.0,14,-0.06,0.7,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,PETE ARMSTRONG,ONTARIO,ONTARIO,CONSUMER,24486,REGULAR AIR,2011-04-23,2011-04
Prod_8,SHP_1722,28.11,0.03,3,-31.62,2.83,0.77,TECHNOLOGY,COMPUTER PERIPHERALS,PETE ARMSTRONG,ONTARIO,ONTARIO,CONSUMER,24486,REGULAR AIR,2011-04-23,2011-04
Prod_4,SHP_1738,2463.2405,0.07,35,310.57,10.78,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,PETE ARMSTRONG,ONTARIO,ONTARIO,CONSUMER,33505,EXPRESS AIR,2010-09-25,2010-09
Prod_4,SHP_1682,1265.497,0.1,13,-161.12,3.0,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,PETE ARMSTRONG,ONTARIO,ONTARIO,CONSUMER,2209,REGULAR AIR,2012-07-10,2012-07
Prod_6,SHP_1682,5.68,0.02,1,-1.82,0.88,0.39,OFFICE SUPPLIES,PAPER,PETE ARMSTRONG,ONTARIO,ONTARIO,CONSUMER,2209,REGULAR AIR,2012-07-10,2012-07
Prod_6,SHP_1684,57.04,0.05,8,-29.06,6.81,0.36,OFFICE SUPPLIES,PAPER,PETE ARMSTRONG,ONTARIO,ONTARIO,CONSUMER,2947,REGULAR AIR,2011-04-27,2011-04
Prod_6,SHP_1709,154.44,0.06,33,54.62,0.88,0.39,OFFICE SUPPLIES,PAPER,PETE ARMSTRONG,ONTARIO,ONTARIO,CONSUMER,13444,REGULAR AIR,2012-01-08,2012-01
Prod_6,SHP_1737,117.78,0.09,32,20.82,1.3,0.37,OFFICE SUPPLIES,PAPER,PETE ARMSTRONG,ONTARIO,ONTARIO,CONSUMER,33505,REGULAR AIR,2010-09-29,2010-09
Prod_15,SHP_1681,9418.73,0.0,27,2245.24,58.95,0.57,FURNITURE,CHAIRS & CHAIRMATS,PETE ARMSTRONG,ONTARIO,ONTARIO,CONSUMER,2209,DELIVERY TRUCK,2012-07-11,2012-07
Prod_13,SHP_4969,68.73,0.07,23,17.17,0.81,0.4,OFFICE SUPPLIES,PENS & ART SUPPLIES,PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,35136,REGULAR AIR,2009-10-09,2009-10
Prod_13,SHP_5002,75.39,0.05,45,-4.83,0.7,0.6,OFFICE SUPPLIES,PENS & ART SUPPLIES,PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,44965,REGULAR AIR,2011-10-06,2011-10
Prod_7,SHP_5002,28.82,0.0,19,2.16,0.7,0.37,OFFICE SUPPLIES,RUBBER BANDS,PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,44965,REGULAR AIR,2011-10-06,2011-10
Prod_6,SHP_5000,276.65,0.02,41,-75.28,5.87,0.37,OFFICE SUPPLIES,PAPER,PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,44290,REGULAR AIR,2010-03-23,2010-03
Prod_6,SHP_5000,281.09,0.01,28,-114.58,9.86,0.4,OFFICE SUPPLIES,PAPER,PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,44290,REGULAR AIR,2010-03-23,2010-03
Prod_5,SHP_5000,508.38,0.06,49,4.68,5.4,0.51,FURNITURE,OFFICE FURNISHINGS,PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,44290,REGULAR AIR,2010-03-23,2010-03
Prod_17,SHP_5022,24559.91,0.01,47,7358.66,16.63,0.59,TECHNOLOGY,OFFICE MACHINES,PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,52068,DELIVERY TRUCK,2012-01-13,2012-01
Prod_11,SHP_5009,1307.184,0.03,6,-184.06,62.74,0.75,FURNITURE,TABLES,PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,47398,DELIVERY TRUCK,2011-06-19,2011-06
Prod_10,SHP_5023,1217.5,0.07,21,-412.36,36.61,0.61,FURNITURE,BOOKCASES,PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,52068,DELIVERY TRUCK,2012-01-14,2012-01
Prod_15,SHP_5024,441.53,0.07,17,-119.55,14.36,0.6,FURNITURE,CHAIRS & CHAIRMATS,PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,52068,DELIVERY TRUCK,2012-01-15,2012-01
Prod_3,SHP_5021,163.27,0.04,31,-0.62,2.99,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,52068,REGULAR AIR,2012-01-13,2012-01
Prod_8,SHP_4960,4620.53,0.0,43,1025.23,19.99,0.52,TECHNOLOGY,COMPUTER PERIPHERALS,PETER FULLER,SASKACHEWAN,PRARIE,CORPORATE,32455,REGULAR AIR,2010-09-24,2010-09
Prod_13,SHP_2572,31.87,0.1,8,-1.25,1.2,0.44,OFFICE SUPPLIES,PENS & ART SUPPLIES,PETER MCVEE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,775,REGULAR AIR,2011-03-19,2011-03
Prod_7,SHP_2571,43.57,0.1,35,-19.17,0.7,0.81,OFFICE SUPPLIES,RUBBER BANDS,PETER MCVEE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,775,REGULAR AIR,2011-03-18,2011-03
Prod_1,SHP_2733,2545.89,0.01,17,-321.51,35.0,0.52,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PETER MCVEE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,11008,REGULAR AIR,2009-02-26,2009-02
Prod_13,SHP_2251,104.27,0.03,8,-23.61,5.81,0.6,OFFICE SUPPLIES,PENS & ART SUPPLIES,PHILIP BROWN,ONTARIO,ONTARIO,CORPORATE,52102,REGULAR AIR,2010-09-12,2010-09
Prod_6,SHP_1777,199.46,0.08,48,-121.2,4.79,0.4,OFFICE SUPPLIES,PAPER,PHILIP BROWN,ONTARIO,ONTARIO,CORPORATE,9478,REGULAR AIR,2009-03-30,2009-03
Prod_17,SHP_1784,17717.34,0.0,37,8291.08,69.3,0.37,TECHNOLOGY,OFFICE MACHINES,PHILIP BROWN,ONTARIO,ONTARIO,CORPORATE,20674,DELIVERY TRUCK,2010-12-09,2010-12
Prod_11,SHP_2223,2946.05,0.06,29,-690.21,41.64,0.75,FURNITURE,TABLES,PHILIP BROWN,ONTARIO,ONTARIO,CORPORATE,47714,DELIVERY TRUCK,2011-03-11,2011-03
Prod_5,SHP_1776,522.97,0.04,48,29.98,5.4,0.51,FURNITURE,OFFICE FURNISHINGS,PHILIP BROWN,ONTARIO,ONTARIO,CORPORATE,9478,REGULAR AIR,2009-03-29,2009-03
Prod_15,SHP_2268,14075.99,0.08,40,1894.14,58.92,0.64,FURNITURE,CHAIRS & CHAIRMATS,PHILIP BROWN,ONTARIO,ONTARIO,CORPORATE,53281,DELIVERY TRUCK,2009-04-04,2009-04
Prod_13,SHP_4207,61.94,0.09,21,-22.32,2.03,0.57,OFFICE SUPPLIES,PENS & ART SUPPLIES,PHILIP FOX,ONTARIO,ONTARIO,HOME OFFICE,49889,EXPRESS AIR,2012-12-14,2012-12
Prod_13,SHP_4191,352.44,0.09,21,-80.53,8.65,0.57,OFFICE SUPPLIES,PENS & ART SUPPLIES,PHILIP FOX,ONTARIO,ONTARIO,HOME OFFICE,37924,REGULAR AIR,2009-11-29,2009-11
Prod_1,SHP_4191,8094.55,0.05,49,2008.71,19.99,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PHILIP FOX,SASKACHEWAN,PRARIE,HOME OFFICE,37924,REGULAR AIR,2009-11-29,2009-11
Prod_4,SHP_4197,2750.7105,0.0,48,791.9,5.26,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,PHILIP FOX,ONTARIO,ONTARIO,HOME OFFICE,39686,REGULAR AIR,2012-06-09,2012-06
Prod_2,SHP_4196,738.8,0.06,2,-473.66,91.05,0.57,OFFICE SUPPLIES,APPLIANCES,PHILIP FOX,ONTARIO,ONTARIO,HOME OFFICE,39686,DELIVERY TRUCK,2012-06-09,2012-06
Prod_3,SHP_4206,533.47,0.09,47,-50.21,7.19,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,PHILIP FOX,ONTARIO,ONTARIO,HOME OFFICE,49889,REGULAR AIR,2012-12-14,2012-12
Prod_13,SHP_1174,417.88,0.08,15,-13.95,8.99,0.57,OFFICE SUPPLIES,PENS & ART SUPPLIES,PHILISSE OVERCASH,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,51462,EXPRESS AIR,2011-06-24,2011-06
Prod_13,SHP_5827,37.22,0.03,9,-2.76,1.17,0.57,OFFICE SUPPLIES,PENS & ART SUPPLIES,PHILLINA OBER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,33414,REGULAR AIR,2012-02-10,2012-02
Prod_6,SHP_5726,79.19,0.0,11,13.91,2.0,0.39,OFFICE SUPPLIES,PAPER,PHILLINA OBER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,930,REGULAR AIR,2009-12-16,2009-12
Prod_5,SHP_5725,922.39,0.03,22,-41.64,58.66,0.76,FURNITURE,OFFICE FURNISHINGS,PHILLINA OBER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,930,EXPRESS AIR,2009-12-17,2009-12
Prod_13,SHP_5908,105.07,0.08,39,9.11,0.7,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,PHILLIP BREYER,NEW BRUNSWICK,ATLANTIC,CORPORATE,59171,REGULAR AIR,2011-09-13,2011-09
Prod_13,SHP_3134,463.93,0.06,45,29.96,2.89,0.6,OFFICE SUPPLIES,PENS & ART SUPPLIES,PIERRE WENER,QUEBEC,QUEBEC,HOME OFFICE,33761,REGULAR AIR,2012-08-05,2012-08
Prod_6,SHP_3099,50.85,0.09,14,-6.81,2.2,0.39,OFFICE SUPPLIES,PAPER,PIERRE WENER,QUEBEC,QUEBEC,HOME OFFICE,23268,EXPRESS AIR,2012-01-18,2012-01
Prod_12,SHP_3148,88.37,0.09,25,33.68,0.5,0.37,OFFICE SUPPLIES,LABELS,PIERRE WENER,QUEBEC,QUEBEC,HOME OFFICE,37731,REGULAR AIR,2009-11-06,2009-11
Prod_8,SHP_3077,40.11,0.07,7,-43.71,5.14,0.79,TECHNOLOGY,COMPUTER PERIPHERALS,PIERRE WENER,QUEBEC,QUEBEC,HOME OFFICE,13572,REGULAR AIR,2012-05-18,2012-05
Prod_13,SHP_7131,65.91,0.01,23,0.76,1.34,0.45,OFFICE SUPPLIES,PENS & ART SUPPLIES,QUINCY JONES,ALBERTA,WEST,SMALL BUSINESS,30786,REGULAR AIR,2012-07-16,2012-07
Prod_13,SHP_7166,235.15,0.03,38,12.7,2.27,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,QUINCY JONES,ALBERTA,WEST,SMALL BUSINESS,55014,REGULAR AIR,2010-11-02,2010-11
Prod_10,SHP_7008,1134.2,0.08,19,-351.51,36.61,0.61,FURNITURE,BOOKCASES,QUINCY JONES,ALBERTA,WEST,SMALL BUSINESS,56577,DELIVERY TRUCK,2011-11-04,2011-11
Prod_1,SHP_7132,72.72,0.06,4,-36.61,10.68,0.58,OFFICE SUPPLIES,STORAGE & ORGANIZATION,QUINCY JONES,ALBERTA,WEST,SMALL BUSINESS,30786,REGULAR AIR,2012-07-17,2012-07
Prod_8,SHP_7138,609.97,0.0,15,62.93,1.99,0.54,TECHNOLOGY,COMPUTER PERIPHERALS,QUINCY JONES,ALBERTA,WEST,SMALL BUSINESS,34979,REGULAR AIR,2010-09-30,2010-09
Prod_13,SHP_4232,449.17,0.01,43,198.83,1.09,0.43,OFFICE SUPPLIES,PENS & ART SUPPLIES,QUINCY JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,8704,REGULAR AIR,2011-07-01,2011-07
Prod_13,SHP_4232,79.81,0.08,38,5.48,1.0,0.38,OFFICE SUPPLIES,PENS & ART SUPPLIES,QUINCY JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,8704,REGULAR AIR,2011-07-01,2011-07
Prod_5,SHP_4216,2553.84,0.05,25,553.7,5.81,0.65,FURNITURE,OFFICE FURNISHINGS,QUINCY JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,2466,REGULAR AIR,2009-03-06,2009-03
Prod_13,SHP_4822,51.23,0.1,19,-5.29,0.96,0.58,OFFICE SUPPLIES,PENS & ART SUPPLIES,RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,51650,REGULAR AIR,2011-06-03,2011-06
Prod_6,SHP_4822,470.11,0.08,25,91.09,5.97,0.38,OFFICE SUPPLIES,PAPER,RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,51650,REGULAR AIR,2011-06-03,2011-06
Prod_6,SHP_4755,34.18,0.06,9,-5.46,2.2,0.39,OFFICE SUPPLIES,PAPER,RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,43554,REGULAR AIR,2009-11-02,2009-11
Prod_6,SHP_4674,86.69,0.0,12,-43.48,7.37,0.37,OFFICE SUPPLIES,PAPER,RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,31744,REGULAR AIR,2012-09-10,2012-09
Prod_17,SHP_4823,10854.83,0.08,43,2039.41,28.06,0.56,TECHNOLOGY,OFFICE MACHINES,RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,51650,DELIVERY TRUCK,2011-06-03,2011-06
Prod_12,SHP_4866,130.36,0.02,43,58.52,0.5,0.36,OFFICE SUPPLIES,LABELS,RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,57602,REGULAR AIR,2012-05-26,2012-05
Prod_9,SHP_4698,1484.89,0.03,41,220.99,14.72,0.4,OFFICE SUPPLIES,ENVELOPES,RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,34407,REGULAR AIR,2010-07-31,2010-07
Prod_1,SHP_4650,133.85,0.03,9,-5.28,4.51,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,28419,EXPRESS AIR,2009-11-04,2009-11
Prod_13,SHP_418,88.0,0.06,8,-6.38,2.89,0.6,OFFICE SUPPLIES,PENS & ART SUPPLIES,RALPH ARNETT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,54528,REGULAR AIR,2011-01-06,2011-01
Prod_13,SHP_418,207.19,0.01,17,-85.91,8.99,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,RALPH ARNETT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,54528,REGULAR AIR,2011-01-06,2011-01
Prod_1,SHP_422,2232.06,0.03,14,542.16,7.07,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,RALPH ARNETT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,55363,REGULAR AIR,2010-12-30,2010-12
Prod_13,SHP_2979,92.03,0.03,15,19.71,0.91,0.51,OFFICE SUPPLIES,PENS & ART SUPPLIES,RALPH ARNETT,QUEBEC,QUEBEC,CONSUMER,54528,REGULAR AIR,2011-01-05,2011-01
Prod_13,SHP_2902,639.3,0.05,19,30.21,7.73,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,RALPH ARNETT,QUEBEC,QUEBEC,CONSUMER,27232,REGULAR AIR,2010-08-20,2010-08
Prod_13,SHP_2855,87.52,0.03,26,-70.02,3.97,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,RALPH ARNETT,QUEBEC,QUEBEC,CONSUMER,8195,REGULAR AIR,2011-01-07,2011-01
Prod_6,SHP_2896,238.49,0.09,39,-110.56,6.22,0.37,OFFICE SUPPLIES,PAPER,RALPH ARNETT,QUEBEC,QUEBEC,CONSUMER,23303,REGULAR AIR,2009-06-22,2009-06
Prod_6,SHP_2853,51.3,0.05,5,-32.48,11.15,0.37,OFFICE SUPPLIES,PAPER,RALPH ARNETT,QUEBEC,QUEBEC,CONSUMER,8195,EXPRESS AIR,2011-01-07,2011-01
Prod_2,SHP_2847,57.84,0.07,1,-41.77,4.5,0.56,OFFICE SUPPLIES,APPLIANCES,RALPH ARNETT,QUEBEC,QUEBEC,CONSUMER,6464,REGULAR AIR,2009-05-30,2009-05
Prod_5,SHP_2847,3991.99,0.0,42,-1014.11,56.2,0.74,FURNITURE,OFFICE FURNISHINGS,RALPH ARNETT,QUEBEC,QUEBEC,CONSUMER,6464,REGULAR AIR,2009-05-30,2009-05
Prod_5,SHP_2854,8.48,0.1,1,-7.9,3.63,0.51,FURNITURE,OFFICE FURNISHINGS,RALPH ARNETT,QUEBEC,QUEBEC,CONSUMER,8195,REGULAR AIR,2011-01-08,2011-01
Prod_8,SHP_2888,598.49,0.05,29,34.16,4.0,0.6,TECHNOLOGY,COMPUTER PERIPHERALS,RALPH ARNETT,QUEBEC,QUEBEC,CONSUMER,18400,REGULAR AIR,2011-12-07,2011-12
Prod_13,SHP_5625,248.1,0.04,41,49.67,0.96,0.6,OFFICE SUPPLIES,PENS & ART SUPPLIES,RANDY FERGUSON,SASKACHEWAN,PRARIE,HOME OFFICE,19363,REGULAR AIR,2011-07-07,2011-07
Prod_13,SHP_5675,1101.28,0.05,39,200.53,6.17,0.55,OFFICE SUPPLIES,PENS & ART SUPPLIES,RANDY FERGUSON,SASKACHEWAN,PRARIE,HOME OFFICE,32868,REGULAR AIR,2009-01-18,2009-01
Prod_6,SHP_5624,286.06,0.1,44,-85.09,5.66,0.37,OFFICE SUPPLIES,PAPER,RANDY FERGUSON,SASKACHEWAN,PRARIE,HOME OFFICE,19363,REGULAR AIR,2011-07-06,2011-07
Prod_6,SHP_5607,149.0,0.06,28,-119.48,7.44,0.36,OFFICE SUPPLIES,PAPER,RANDY FERGUSON,SASKACHEWAN,PRARIE,HOME OFFICE,13635,REGULAR AIR,2009-05-02,2009-05
Prod_6,SHP_5684,183.65,0.02,28,-59.96,5.84,0.37,OFFICE SUPPLIES,PAPER,RANDY FERGUSON,SASKACHEWAN,PRARIE,HOME OFFICE,42214,REGULAR AIR,2011-05-31,2011-05
Prod_5,SHP_5684,569.92,0.03,46,154.09,2.85,0.55,FURNITURE,OFFICE FURNISHINGS,RANDY FERGUSON,SASKACHEWAN,PRARIE,HOME OFFICE,42214,REGULAR AIR,2011-05-31,2011-05
Prod_6,SHP_5608,334.29,0.01,49,-157.28,7.37,0.37,OFFICE SUPPLIES,PAPER,RANDY FERGUSON,SASKACHEWAN,PRARIE,HOME OFFICE,13635,REGULAR AIR,2009-05-03,2009-05
Prod_5,SHP_5582,120.22,0.07,8,52.69,5.0,0.49,FURNITURE,OFFICE FURNISHINGS,RANDY FERGUSON,SASKACHEWAN,PRARIE,HOME OFFICE,5568,REGULAR AIR,2011-06-07,2011-06
Prod_1,SHP_5679,2848.83,0.07,45,-1182.87,35.0,0.8,OFFICE SUPPLIES,STORAGE & ORGANIZATION,RANDY FERGUSON,SASKACHEWAN,PRARIE,HOME OFFICE,38182,REGULAR AIR,2012-05-22,2012-05
Prod_13,SHP_2615,123.26,0.02,38,-4.73,1.86,0.41,OFFICE SUPPLIES,PENS & ART SUPPLIES,RAYMOND FAIR,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,20932,REGULAR AIR,2012-07-31,2012-07
Prod_6,SHP_2727,269.93,0.05,48,119.64,0.95,0.36,OFFICE SUPPLIES,PAPER,RAYMOND FAIR,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,7367,EXPRESS AIR,2011-06-10,2011-06
Prod_13,SHP_2515,945.9,0.08,43,105.7,5.53,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,RICK DUSTON,NEWFOUNDLAND,ATLANTIC,CORPORATE,25927,REGULAR AIR,2009-04-24,2009-04
Prod_4,SHP_2504,3081.471,0.09,31,574.98,4.2,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,RICK DUSTON,NEWFOUNDLAND,ATLANTIC,CORPORATE,17157,REGULAR AIR,2012-09-23,2012-09
Prod_5,SHP_2546,468.46,0.01,33,-292.7,14.37,0.73,FURNITURE,OFFICE FURNISHINGS,RICK DUSTON,NEWFOUNDLAND,ATLANTIC,CORPORATE,46177,REGULAR AIR,2010-12-05,2010-12
Prod_3,SHP_2546,11169.95,0.07,13,3982.22,19.99,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,RICK DUSTON,QUEBEC,QUEBEC,CORPORATE,46177,REGULAR AIR,2010-12-05,2010-12
Prod_13,SHP_3188,106.45,0.03,18,-5.08,2.27,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,RICK DUSTON,QUEBEC,QUEBEC,CORPORATE,58337,REGULAR AIR,2009-05-30,2009-05
Prod_1,SHP_3106,422.83,0.02,14,-21.06,6.64,0.7,OFFICE SUPPLIES,STORAGE & ORGANIZATION,RICK DUSTON,QUEBEC,QUEBEC,CORPORATE,25927,REGULAR AIR,2009-04-22,2009-04
Prod_13,SHP_4981,353.25,0.02,31,60.06,2.36,0.55,OFFICE SUPPLIES,PENS & ART SUPPLIES,RICK HANSEN,SASKACHEWAN,PRARIE,CORPORATE,37926,REGULAR AIR,2009-09-10,2009-09
Prod_6,SHP_5014,276.75,0.04,50,-117.91,5.57,0.4,OFFICE SUPPLIES,PAPER,RICK HANSEN,SASKACHEWAN,PRARIE,CORPORATE,49346,REGULAR AIR,2011-05-06,2011-05
Prod_6,SHP_4895,254.69,0.06,41,-269.37,10.39,0.4,OFFICE SUPPLIES,PAPER,RICK HANSEN,SASKACHEWAN,PRARIE,CORPORATE,5575,REGULAR AIR,2011-07-23,2011-07
Prod_2,SHP_5041,1608.87,0.07,9,346.98,0.99,0.56,OFFICE SUPPLIES,APPLIANCES,RICK HANSEN,SASKACHEWAN,PRARIE,CORPORATE,58339,REGULAR AIR,2009-06-13,2009-06
Prod_11,SHP_4952,2171.464,0.04,7,-209.56,85.63,0.74,FURNITURE,TABLES,RICK HANSEN,SASKACHEWAN,PRARIE,CORPORATE,28742,DELIVERY TRUCK,2012-05-06,2012-05
Prod_5,SHP_5013,94.35,0.1,8,42.22,2.85,0.55,FURNITURE,OFFICE FURNISHINGS,RICK HANSEN,SASKACHEWAN,PRARIE,CORPORATE,49346,REGULAR AIR,2011-05-08,2011-05
Prod_3,SHP_5042,37.64,0.01,11,7.52,1.49,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,RICK HANSEN,SASKACHEWAN,PRARIE,CORPORATE,58339,EXPRESS AIR,2009-06-14,2009-06
Prod_1,SHP_4951,587.92,0.09,35,-7.92,6.25,0.58,OFFICE SUPPLIES,STORAGE & ORGANIZATION,RICK HANSEN,SASKACHEWAN,PRARIE,CORPORATE,28742,REGULAR AIR,2012-04-29,2012-04
Prod_13,SHP_4927,19.17,0.1,5,-16.42,3.97,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,RICK HANSEN,SASKACHEWAN,PRARIE,HOME OFFICE,22117,REGULAR AIR,2010-08-15,2010-08
Prod_13,SHP_4902,622.72,0.0,14,76.51,8.99,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,RICK HANSEN,SASKACHEWAN,PRARIE,HOME OFFICE,8070,REGULAR AIR,2012-01-29,2012-01
Prod_6,SHP_4926,581.52,0.03,16,175.16,7.5,0.38,OFFICE SUPPLIES,PAPER,RICK HANSEN,SASKACHEWAN,PRARIE,HOME OFFICE,22117,EXPRESS AIR,2010-08-13,2010-08
Prod_6,SHP_5033,121.81,0.05,24,-50.21,4.86,0.38,OFFICE SUPPLIES,PAPER,RICK HANSEN,SASKACHEWAN,PRARIE,HOME OFFICE,56804,REGULAR AIR,2011-03-28,2011-03
Prod_17,SHP_4924,476.31,0.07,4,-258.08,26.3,0.38,TECHNOLOGY,OFFICE MACHINES,RICK HANSEN,SASKACHEWAN,PRARIE,HOME OFFICE,21220,DELIVERY TRUCK,2012-12-25,2012-12
Prod_10,SHP_4908,1907.71,0.0,25,32.55,26.74,0.6,FURNITURE,BOOKCASES,RICK HANSEN,SASKACHEWAN,PRARIE,HOME OFFICE,10278,DELIVERY TRUCK,2011-09-19,2011-09
Prod_3,SHP_5032,136.45,0.1,41,-202.08,6.27,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,RICK HANSEN,SASKACHEWAN,PRARIE,HOME OFFICE,56804,REGULAR AIR,2011-03-29,2011-03
Prod_13,SHP_6716,102.34,0.01,34,-30.39,2.03,0.57,OFFICE SUPPLIES,PENS & ART SUPPLIES,RICK HUTHWAITE,BRITISH COLUMBIA,WEST,CORPORATE,57760,REGULAR AIR,2011-07-14,2011-07
Prod_5,SHP_6716,275.11,0.06,38,17.15,4.0,0.42,FURNITURE,OFFICE FURNISHINGS,RICK HUTHWAITE,BRITISH COLUMBIA,WEST,CORPORATE,57760,REGULAR AIR,2011-07-14,2011-07
Prod_3,SHP_6589,38.37,0.1,7,-29.0,5.74,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,RICK HUTHWAITE,BRITISH COLUMBIA,WEST,CORPORATE,46407,REGULAR AIR,2009-03-28,2009-03
Prod_13,SHP_2948,58.48,0.04,33,2.72,1.0,0.35,OFFICE SUPPLIES,PENS & ART SUPPLIES,RICK REED,QUEBEC,QUEBEC,CONSUMER,43362,REGULAR AIR,2009-01-14,2009-01
Prod_15,SHP_2947,15963.09,0.03,45,4276.73,30.0,0.61,FURNITURE,CHAIRS & CHAIRMATS,RICK REED,QUEBEC,QUEBEC,CONSUMER,43362,DELIVERY TRUCK,2009-01-15,2009-01
Prod_13,SHP_5296,17.89,0.0,4,-1.15,0.7,0.52,OFFICE SUPPLIES,PENS & ART SUPPLIES,RICK WILSON,SASKACHEWAN,PRARIE,CONSUMER,4675,REGULAR AIR,2010-11-26,2010-11
Prod_4,SHP_5308,772.412,0.03,16,-184.69,5.0,0.8,TECHNOLOGY,TELEPHONES AND COMMUNICATION,RICK WILSON,SASKACHEWAN,PRARIE,CONSUMER,8135,REGULAR AIR,2011-06-27,2011-06
Prod_4,SHP_5326,8475.962,0.05,48,2497.94,8.99,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,RICK WILSON,SASKACHEWAN,PRARIE,CONSUMER,14983,EXPRESS AIR,2009-02-12,2009-02
Prod_4,SHP_5339,1271.0475,0.0,41,-158.24,5.0,0.85,TECHNOLOGY,TELEPHONES AND COMMUNICATION,RICK WILSON,SASKACHEWAN,PRARIE,CONSUMER,18370,REGULAR AIR,2011-01-17,2011-01
Prod_4,SHP_5327,3015.494,0.08,18,251.54,8.99,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,RICK WILSON,SASKACHEWAN,PRARIE,CONSUMER,14983,REGULAR AIR,2009-02-12,2009-02
Prod_5,SHP_5285,622.82,0.0,47,128.88,4.98,0.48,FURNITURE,OFFICE FURNISHINGS,RICK WILSON,SASKACHEWAN,PRARIE,CONSUMER,1604,REGULAR AIR,2010-07-16,2010-07
